movie_title;score;num_votes;num_reviews;link
Daddy's Home;6.1;54010;130.0;http://www.imdb.com/title/tt1528854/
The Devil's Double;7.1;53977;125.0;http://www.imdb.com/title/tt1270262/
Mystery Men;6.0;53970;435.0;http://www.imdb.com/title/tt0132347/
Fruitvale Station;7.5;53919;168.0;http://www.imdb.com/title/tt2334649/
My Super Ex-Girlfriend;5.1;53884;203.0;http://www.imdb.com/title/tt0465624/
The Spirit;4.8;53864;290.0;http://www.imdb.com/title/tt0831887/
TMNT;6.3;53786;211.0;http://www.imdb.com/title/tt0453556/
The Princess Diaries 2: Royal Engagement;5.7;53687;152.0;http://www.imdb.com/title/tt0368933/
Star Trek Beyond;7.5;53607;432.0;http://www.imdb.com/title/tt2660888/
Lady Vengeance;7.7;53508;131.0;http://www.imdb.com/title/tt0451094/
The Man with the Iron Fists;5.4;53471;224.0;http://www.imdb.com/title/tt1258972/
Joy Ride;6.6;53415;339.0;http://www.imdb.com/title/tt0206314/
The Water Diviner;7.1;53341;185.0;http://www.imdb.com/title/tt3007512/
The Boondock Saints II: All Saints Day;6.3;53251;188.0;http://www.imdb.com/title/tt1300851/
Gulliver's Travels;4.9;53160;121.0;http://www.imdb.com/title/tt1320261/
Daylight;5.8;53132;101.0;http://www.imdb.com/title/tt0116040/
Kiss of the Dragon;6.6;53126;254.0;http://www.imdb.com/title/tt0271027/
Walking Tall;6.2;53118;221.0;http://www.imdb.com/title/tt0351977/
Street Fighter;3.8;53115;282.0;http://www.imdb.com/title/tt0111301/
Timeline;5.6;53057;457.0;http://www.imdb.com/title/tt0300556/
Pride and Glory;6.7;53053;132.0;http://www.imdb.com/title/tt0482572/
Bringing Out the Dead;6.8;53028;382.0;http://www.imdb.com/title/tt0163988/
Machine Gun Preacher;6.8;52972;124.0;http://www.imdb.com/title/tt1586752/
The White Ribbon;7.8;52958;193.0;http://www.imdb.com/title/tt1149362/
City of Ember;6.5;52908;102.0;http://www.imdb.com/title/tt0970411/
The Hundred-Foot Journey;7.3;52894;185.0;http://www.imdb.com/title/tt2980648/
The Informant!;6.5;52888;175.0;http://www.imdb.com/title/tt1130080/
Brooklyn's Finest;6.7;52852;138.0;http://www.imdb.com/title/tt1210042/
Dangerous Liaisons;7.7;52846;143.0;http://www.imdb.com/title/tt0094947/
Spawn;5.2;52805;209.0;http://www.imdb.com/title/tt0120177/
Sliding Doors;6.8;52805;278.0;http://www.imdb.com/title/tt0120148/
Chernobyl Diaries;5.0;52642;271.0;http://www.imdb.com/title/tt1991245/
Freedom Writers;7.5;52533;235.0;http://www.imdb.com/title/tt0463998/
Robot & Frank;7.1;52509;84.0;http://www.imdb.com/title/tt1990314/
Agora;7.2;52496;172.0;http://www.imdb.com/title/tt1186830/
Observe and Report;5.8;52467;248.0;http://www.imdb.com/title/tt1197628/
Black Snake Moan;7.0;52421;200.0;http://www.imdb.com/title/tt0462200/
Out of Africa;7.2;52339;200.0;http://www.imdb.com/title/tt0089755/
Religulous;7.7;52286;345.0;http://www.imdb.com/title/tt0815241/
Titan A.E.;6.6;52244;377.0;http://www.imdb.com/title/tt0120913/
The Saint;6.2;52136;184.0;http://www.imdb.com/title/tt0120053/
Runner Runner;5.6;52069;95.0;http://www.imdb.com/title/tt2364841/
El Mariachi;6.9;52055;130.0;http://www.imdb.com/title/tt0104815/
Superhero Movie;4.5;52052;173.0;http://www.imdb.com/title/tt0426592/
Land of the Lost;5.4;52029;224.0;http://www.imdb.com/title/tt0457400/
The Thirteenth Floor;7.0;51996;302.0;http://www.imdb.com/title/tt0139809/
Gods of Egypt;5.5;51892;273.0;http://www.imdb.com/title/tt2404233/
Wimbledon;6.3;51842;173.0;http://www.imdb.com/title/tt0360201/
Footloose;6.5;51459;113.0;http://www.imdb.com/title/tt0087277/
Control;7.7;51353;143.0;http://www.imdb.com/title/tt0421082/
xXx: State of the Union;4.3;51349;213.0;http://www.imdb.com/title/tt0329774/
The DUFF;6.5;51326;116.0;http://www.imdb.com/title/tt1666801/
Jaws 2;5.7;51314;265.0;http://www.imdb.com/title/tt0077766/
Miss Congeniality 2: Armed and Fabulous;5.0;51252;156.0;http://www.imdb.com/title/tt0385307/
Paranormal Activity 4;4.6;51204;247.0;http://www.imdb.com/title/tt2109184/
Goal! The Dream Begins;6.8;50919;114.0;http://www.imdb.com/title/tt0380389/
A Simple Plan;7.5;50656;416.0;http://www.imdb.com/title/tt0120324/
Kiss the Girls;6.6;50653;143.0;http://www.imdb.com/title/tt0119468/
Going the Distance;6.3;50523;113.0;http://www.imdb.com/title/tt1322312/
Date Movie;2.7;50415;613.0;http://www.imdb.com/title/tt0466342/
Arachnophobia;6.3;50389;136.0;http://www.imdb.com/title/tt0099052/
Scary Movie 5;3.5;50337;177.0;http://www.imdb.com/title/tt0795461/
That Thing You Do!;6.9;50311;212.0;http://www.imdb.com/title/tt0117887/
Drillbit Taylor;5.7;50199;101.0;http://www.imdb.com/title/tt0817538/
Heavenly Creatures;7.4;50197;265.0;http://www.imdb.com/title/tt0110005/
Firewall;5.8;50170;306.0;http://www.imdb.com/title/tt0408345/
The Specialist;5.4;50148;116.0;http://www.imdb.com/title/tt0111255/
The November Man;6.3;50056;152.0;http://www.imdb.com/title/tt2402157/
The Longest Ride;7.1;50041;116.0;http://www.imdb.com/title/tt2726560/
As Above, So Below;6.1;49948;211.0;http://www.imdb.com/title/tt2870612/
Superman III;4.9;49934;224.0;http://www.imdb.com/title/tt0086393/
Basic;6.5;49926;286.0;http://www.imdb.com/title/tt0264395/
Silent Hill: Revelation 3D;5.0;49888;220.0;http://www.imdb.com/title/tt0938330/
Showgirls;4.6;49874;450.0;http://www.imdb.com/title/tt0114436/
Everybody's Fine;7.2;49855;117.0;http://www.imdb.com/title/tt0780511/
A Nightmare on Elm Street 3: Dream Warriors;6.6;49820;311.0;http://www.imdb.com/title/tt0093629/
The Stepford Wives;5.2;49739;407.0;http://www.imdb.com/title/tt0327162/
The Hills Have Eyes II;5.1;49721;211.0;http://www.imdb.com/title/tt0800069/
Bill & Ted's Bogus Journey;6.2;49680;117.0;http://www.imdb.com/title/tt0101452/
Nanny McPhee;6.6;49676;181.0;http://www.imdb.com/title/tt0396752/
Dirty Grandpa;6.0;49671;166.0;http://www.imdb.com/title/tt1860213/
Ri¢hie Ri¢h;5.2;49612;39.0;http://www.imdb.com/title/tt0110989/
Vertical Limit;5.9;49536;379.0;http://www.imdb.com/title/tt0190865/
Daddy Day Care;5.5;49486;116.0;http://www.imdb.com/title/tt0317303/
Mindhunters;6.4;49405;226.0;http://www.imdb.com/title/tt0297284/
Little Shop of Horrors;6.9;49349;165.0;http://www.imdb.com/title/tt0091419/
The Darkest Hour;4.9;49312;211.0;http://www.imdb.com/title/tt1093357/
K-19: The Widowmaker;6.7;49311;278.0;http://www.imdb.com/title/tt0267626/
Proof of Life;6.2;49300;265.0;http://www.imdb.com/title/tt0228750/
Enough Said;7.1;49240;142.0;http://www.imdb.com/title/tt2390361/
Paddington;7.2;49207;174.0;http://www.imdb.com/title/tt1109624/
Larry Crowne;6.1;49205;184.0;http://www.imdb.com/title/tt1583420/
The Family Stone;6.3;49077;475.0;http://www.imdb.com/title/tt0356680/
Major League;7.2;49007;97.0;http://www.imdb.com/title/tt0097815/
Punisher: War Zone;6.0;48999;280.0;http://www.imdb.com/title/tt0450314/
In Good Company;6.5;48973;214.0;http://www.imdb.com/title/tt0385267/
The Net;5.8;48909;166.0;http://www.imdb.com/title/tt0113957/
Before I Go to Sleep;6.3;48873;105.0;http://www.imdb.com/title/tt1726592/
Eight Below;7.3;48806;263.0;http://www.imdb.com/title/tt0397313/
Ladder 49;6.5;48753;323.0;http://www.imdb.com/title/tt0349710/
No Escape;6.8;48675;214.0;http://www.imdb.com/title/tt1781922/
Never Say Never Again;6.2;48636;214.0;http://www.imdb.com/title/tt0086006/
Stripes;6.9;48629;134.0;http://www.imdb.com/title/tt0083131/
Blast from the Past;6.6;48621;239.0;http://www.imdb.com/title/tt0124298/
The Gambler;6.0;48559;145.0;http://www.imdb.com/title/tt2039393/
Four Christmases;5.6;48500;124.0;http://www.imdb.com/title/tt0369436/
A Night at the Roxbury;6.2;48458;239.0;http://www.imdb.com/title/tt0120770/
I'm Not There.;7.0;48346;230.0;http://www.imdb.com/title/tt0368794/
The Replacements;6.5;48322;261.0;http://www.imdb.com/title/tt0191397/
Bangkok Dangerous;5.4;48245;154.0;http://www.imdb.com/title/tt0814022/
Half Baked;6.7;48225;164.0;http://www.imdb.com/title/tt0120693/
What a Girl Wants;5.8;48095;194.0;http://www.imdb.com/title/tt0286788/
Something Borrowed;5.9;48019;153.0;http://www.imdb.com/title/tt0491152/
Goosebumps;6.4;47968;154.0;http://www.imdb.com/title/tt1051904/
Mr. Peabody & Sherman;6.9;47900;130.0;http://www.imdb.com/title/tt0864835/
Save the Last Dance;6.1;47876;320.0;http://www.imdb.com/title/tt0206275/
Dick Tracy;6.1;47819;164.0;http://www.imdb.com/title/tt0099422/
Urban Legend;5.5;47814;426.0;http://www.imdb.com/title/tt0146336/
Ella Enchanted;6.3;47800;244.0;http://www.imdb.com/title/tt0327679/
Jackass 3D;7.1;47794;81.0;http://www.imdb.com/title/tt1116184/
13 Hours;7.4;47764;219.0;http://www.imdb.com/title/tt4172430/
The Great Debaters;7.6;47626;118.0;http://www.imdb.com/title/tt0427309/
Red Planet;5.7;47612;348.0;http://www.imdb.com/title/tt0199753/
The Midnight Meat Train;6.1;47574;209.0;http://www.imdb.com/title/tt0805570/
America's Sweethearts;5.7;47573;343.0;http://www.imdb.com/title/tt0265029/
Sabotage;5.7;47498;212.0;http://www.imdb.com/title/tt1742334/
The Animal;4.8;47383;132.0;http://www.imdb.com/title/tt0255798/
Charlie St. Cloud;6.5;47364;75.0;http://www.imdb.com/title/tt1438254/
Mortdecai;5.5;47320;188.0;http://www.imdb.com/title/tt3045616/
Step Up 3D;6.2;47297;86.0;http://www.imdb.com/title/tt1193631/
Apollo 18;5.2;47227;323.0;http://www.imdb.com/title/tt1772240/
Rendition;6.8;47203;197.0;http://www.imdb.com/title/tt0804522/
The Possession;5.9;47169;162.0;http://www.imdb.com/title/tt0431021/
Night Watch;6.5;47097;310.0;http://www.imdb.com/title/tt0403358/
Sanctum;5.9;47003;215.0;http://www.imdb.com/title/tt0881320/
Takers;6.2;46961;132.0;http://www.imdb.com/title/tt1135084/
We Are Marshall;7.1;46951;175.0;http://www.imdb.com/title/tt0758794/
Like Crazy;6.7;46813;150.0;http://www.imdb.com/title/tt1758692/
The Fog;6.8;46492;335.0;http://www.imdb.com/title/tt0080749/
Stepmom;6.7;46482;252.0;http://www.imdb.com/title/tt0120686/
Grudge Match;6.4;46480;115.0;http://www.imdb.com/title/tt1661382/
The Peacemaker;5.9;46451;156.0;http://www.imdb.com/title/tt0119874/
Legally Blonde 2: Red, White & Blonde;4.6;46417;297.0;http://www.imdb.com/title/tt0333780/
The Ice Storm;7.5;46396;287.0;http://www.imdb.com/title/tt0119349/
The Ghost and the Darkness;6.8;46239;155.0;http://www.imdb.com/title/tt0116409/
Dream House;6.0;46239;137.0;http://www.imdb.com/title/tt1462041/
The Rainmaker;7.1;46221;141.0;http://www.imdb.com/title/tt0119978/
Duplex;5.8;46205;147.0;http://www.imdb.com/title/tt0266489/
Becoming Jane;7.1;46204;151.0;http://www.imdb.com/title/tt0416508/
The Sweetest Thing;5.1;46158;403.0;http://www.imdb.com/title/tt0253867/
Waltz with Bashir;8.0;46107;156.0;http://www.imdb.com/title/tt1185616/
Wristcutters: A Love Story;7.4;46076;88.0;http://www.imdb.com/title/tt0477139/
Cats & Dogs;5.2;46031;235.0;http://www.imdb.com/title/tt0239395/
Away We Go;7.1;45992;115.0;http://www.imdb.com/title/tt1176740/
March of the Penguins;7.6;45984;331.0;http://www.imdb.com/title/tt0428803/
Hoodwinked!;6.5;45900;247.0;http://www.imdb.com/title/tt0443536/
Out of Time;6.5;45895;157.0;http://www.imdb.com/title/tt0313443/
Time Bandits;7.0;45890;177.0;http://www.imdb.com/title/tt0081633/
Best in Show;7.5;45859;340.0;http://www.imdb.com/title/tt0218839/
Flight of the Phoenix;6.1;45815;222.0;http://www.imdb.com/title/tt0377062/
A Most Violent Year;7.0;45799;180.0;http://www.imdb.com/title/tt2937898/
The Client;6.7;45798;94.0;http://www.imdb.com/title/tt0109446/
The Whole Ten Yards;5.5;45775;112.0;http://www.imdb.com/title/tt0327247/
Jonah Hex;4.7;45729;176.0;http://www.imdb.com/title/tt1075747/
The Remains of the Day;7.9;45703;156.0;http://www.imdb.com/title/tt0107943/
My Bloody Valentine;5.5;45603;268.0;http://www.imdb.com/title/tt1179891/
The Devil's Own;6.1;45602;114.0;http://www.imdb.com/title/tt0118972/
The Book of Life;7.3;45580;102.0;http://www.imdb.com/title/tt2262227/
The Astronaut's Wife;5.3;45497;260.0;http://www.imdb.com/title/tt0138304/
Stealth;5.0;45455;388.0;http://www.imdb.com/title/tt0382992/
Enter the Void;7.3;45449;192.0;http://www.imdb.com/title/tt1191111/
Bernie;6.8;45396;136.0;http://www.imdb.com/title/tt1704573/
Step Up Revolution;6.5;45394;72.0;http://www.imdb.com/title/tt1800741/
House on Haunted Hill;5.6;45317;536.0;http://www.imdb.com/title/tt0185371/
The Legend of Bagger Vance;6.7;45296;267.0;http://www.imdb.com/title/tt0146984/
The Right Stuff;7.9;45271;170.0;http://www.imdb.com/title/tt0086197/
Thirteen Days;7.3;45231;315.0;http://www.imdb.com/title/tt0146309/
Jeepers Creepers II;5.6;45102;316.0;http://www.imdb.com/title/tt0301470/
The Majestic;6.9;45031;376.0;http://www.imdb.com/title/tt0268995/
Wicker Park;7.0;44979;298.0;http://www.imdb.com/title/tt0324554/
Dark Water;5.6;44966;411.0;http://www.imdb.com/title/tt0382628/
The Young Victoria;7.3;44931;100.0;http://www.imdb.com/title/tt0962736/
Original Sin;6.0;44913;181.0;http://www.imdb.com/title/tt0218922/
The Legend of Hercules;4.2;44891;202.0;http://www.imdb.com/title/tt1043726/
Spy Kids 2: Island of Lost Dreams;5.1;44885;107.0;http://www.imdb.com/title/tt0287717/
The Sisterhood of the Traveling Pants;6.6;44838;223.0;http://www.imdb.com/title/tt0403508/
Keeping the Faith;6.4;44816;259.0;http://www.imdb.com/title/tt0171433/
Quills;7.4;44795;314.0;http://www.imdb.com/title/tt0180073/
Concussion;7.1;44788;138.0;http://www.imdb.com/title/tt3322364/
4 Months, 3 Weeks and 2 Days;7.9;44763;172.0;http://www.imdb.com/title/tt1032846/
Me Before You;7.6;44723;130.0;http://www.imdb.com/title/tt2674426/
Zookeeper;5.2;44662;127.0;http://www.imdb.com/title/tt1222817/
The Mighty Ducks;6.4;44502;46.0;http://www.imdb.com/title/tt0104868/
Stuck on You;5.8;44453;154.0;http://www.imdb.com/title/tt0338466/
Timecop;5.8;44394;115.0;http://www.imdb.com/title/tt0111438/
The Rules of Attraction;6.7;44339;425.0;http://www.imdb.com/title/tt0292644/
Unfriended;5.7;44329;309.0;http://www.imdb.com/title/tt3713166/
Allegiant;5.8;44296;144.0;http://www.imdb.com/title/tt3410834/
Soldier;6.0;44248;373.0;http://www.imdb.com/title/tt0120157/
My Blueberry Nights;6.7;44208;117.0;http://www.imdb.com/title/tt0765120/
The World's Fastest Indian;7.9;44198;251.0;http://www.imdb.com/title/tt0412080/
Heartbreakers;6.2;44168;216.0;http://www.imdb.com/title/tt0125022/
The Chorus;7.9;44151;110.0;http://www.imdb.com/title/tt0372824/
Spirit: Stallion of the Cimarron;7.0;44143;216.0;http://www.imdb.com/title/tt0166813/
The Eye;5.4;44130;156.0;http://www.imdb.com/title/tt0406759/
Just My Luck;5.3;44103;149.0;http://www.imdb.com/title/tt0397078/
The Soloist;6.7;44099;143.0;http://www.imdb.com/title/tt0821642/
Crocodile Dundee II;5.5;44096;62.0;http://www.imdb.com/title/tt0092493/
The Game Plan;6.2;44021;83.0;http://www.imdb.com/title/tt0492956/
Queen of the Damned;5.2;43991;695.0;http://www.imdb.com/title/tt0238546/
Hesher;7.1;43965;99.0;http://www.imdb.com/title/tt1403177/
Lords of Dogtown;7.1;43903;194.0;http://www.imdb.com/title/tt0355702/
Take Me Home Tonight;6.3;43867;83.0;http://www.imdb.com/title/tt0810922/
Session 9;6.5;43839;481.0;http://www.imdb.com/title/tt0261983/
High School Musical 3: Senior Year;4.5;43795;171.0;http://www.imdb.com/title/tt0962726/
Eight Legged Freaks;5.4;43764;291.0;http://www.imdb.com/title/tt0271367/
Star Trek V: The Final Frontier;5.4;43743;293.0;http://www.imdb.com/title/tt0098382/
The Dilemma;5.3;43709;141.0;http://www.imdb.com/title/tt1578275/
Hart's War;6.3;43651;196.0;http://www.imdb.com/title/tt0251114/
Murder by Numbers;6.1;43574;302.0;http://www.imdb.com/title/tt0264935/
Wolf;6.2;43559;137.0;http://www.imdb.com/title/tt0111742/
A Nightmare on Elm Street 2: Freddy's Revenge;5.4;43485;327.0;http://www.imdb.com/title/tt0089686/
Alfie;6.2;43442;146.0;http://www.imdb.com/title/tt0375173/
Secondhand Lions;7.6;43378;292.0;http://www.imdb.com/title/tt0327137/
Hudson Hawk;5.7;43376;249.0;http://www.imdb.com/title/tt0102070/
Monster-in-Law;5.5;43358;228.0;http://www.imdb.com/title/tt0369735/
Race to Witch Mountain;5.7;43328;110.0;http://www.imdb.com/title/tt1075417/
The Love Guru;3.8;43300;250.0;http://www.imdb.com/title/tt0811138/
The Proposition;7.4;43205;232.0;http://www.imdb.com/title/tt0421238/
The Best of Me;6.7;43084;99.0;http://www.imdb.com/title/tt1972779/
The American President;6.8;43027;214.0;http://www.imdb.com/title/tt0112346/
Shine;7.7;43013;104.0;http://www.imdb.com/title/tt0117631/
Ghosts of Mars;4.9;43006;460.0;http://www.imdb.com/title/tt0228333/
Road House;6.5;42987;201.0;http://www.imdb.com/title/tt0098206/
Beavis and Butt-Head Do America;6.8;42892;154.0;http://www.imdb.com/title/tt0115641/
Formula 51;6.3;42876;167.0;http://www.imdb.com/title/tt0227984/
Transsiberian;6.7;42792;162.0;http://www.imdb.com/title/tt0800241/
Teenage Mutant Ninja Turtles II: The Secret of the Ooze;6.0;42765;93.0;http://www.imdb.com/title/tt0103060/
Lake Placid;5.6;42761;366.0;http://www.imdb.com/title/tt0139414/
Cheaper by the Dozen 2;5.4;42737;128.0;http://www.imdb.com/title/tt0452598/
The General's Daughter;6.3;42705;274.0;http://www.imdb.com/title/tt0144214/
Kinsey;7.1;42689;204.0;http://www.imdb.com/title/tt0362269/
Blue Ruin;7.1;42678;135.0;http://www.imdb.com/title/tt2359024/
Vampires;6.1;42664;403.0;http://www.imdb.com/title/tt0120877/
How High;6.2;42644;102.0;http://www.imdb.com/title/tt0278488/
The Pledge;6.8;42621;531.0;http://www.imdb.com/title/tt0237572/
Young Guns;6.8;42614;120.0;http://www.imdb.com/title/tt0096487/
15 Minutes;6.1;42547;265.0;http://www.imdb.com/title/tt0179626/
The Triplets of Belleville;7.8;42462;312.0;http://www.imdb.com/title/tt0286244/
The Legend of Tarzan;6.6;42372;239.0;http://www.imdb.com/title/tt0918940/
Bulletproof Monk;5.5;42324;180.0;http://www.imdb.com/title/tt0245803/
Copycat;6.6;42315;140.0;http://www.imdb.com/title/tt0112722/
Jab Tak Hai Jaan;6.9;42296;286.0;http://www.imdb.com/title/tt2176013/
Open Water;5.7;42256;916.0;http://www.imdb.com/title/tt0374102/
The Unborn;4.8;42182;230.0;http://www.imdb.com/title/tt1139668/
The Sentinel;6.1;42144;213.0;http://www.imdb.com/title/tt0443632/
The East;6.9;41856;119.0;http://www.imdb.com/title/tt1869716/
White Noise;5.5;41763;403.0;http://www.imdb.com/title/tt0375210/
The Brothers Bloom;6.9;41737;105.0;http://www.imdb.com/title/tt0844286/
Duplicity;6.2;41727;184.0;http://www.imdb.com/title/tt1135487/
Rent;7.0;41685;754.0;http://www.imdb.com/title/tt0294870/
Joe Dirt;5.9;41664;205.0;http://www.imdb.com/title/tt0245686/
I Spy;5.4;41663;141.0;http://www.imdb.com/title/tt0297181/
Gigli;2.4;41620;418.0;http://www.imdb.com/title/tt0299930/
Arbitrage;6.6;41574;145.0;http://www.imdb.com/title/tt1764183/
The Last Exorcism;5.6;41509;300.0;http://www.imdb.com/title/tt1320244/
2046;7.5;41496;210.0;http://www.imdb.com/title/tt0212712/
The Crying Game;7.3;41361;148.0;http://www.imdb.com/title/tt0104036/
Boiler Room;7.0;41313;246.0;http://www.imdb.com/title/tt0181984/
Don Juan DeMarco;6.8;41310;117.0;http://www.imdb.com/title/tt0112883/
Winter's Tale;6.2;41288;126.0;http://www.imdb.com/title/tt1837709/
You Again;5.8;41273;136.0;http://www.imdb.com/title/tt1414382/
Planet 51;6.1;41259;72.0;http://www.imdb.com/title/tt0762125/
Deuce Bigalow: European Gigolo;4.6;41239;166.0;http://www.imdb.com/title/tt0367652/
Lions for Lambs;6.2;41170;298.0;http://www.imdb.com/title/tt0891527/
Bound;7.4;41138;208.0;http://www.imdb.com/title/tt0115736/
Untraceable;6.2;40964;245.0;http://www.imdb.com/title/tt0880578/
W.;6.4;40941;320.0;http://www.imdb.com/title/tt1175491/
The Boxtrolls;6.8;40883;122.0;http://www.imdb.com/title/tt0787474/
Timecrimes;7.2;40878;124.0;http://www.imdb.com/title/tt0480669/
Now You See Me 2;6.9;40862;139.0;http://www.imdb.com/title/tt3110958/
Executive Decision;6.4;40858;144.0;http://www.imdb.com/title/tt0116253/
Diary of the Dead;5.7;40800;332.0;http://www.imdb.com/title/tt0848557/
Don't Be Afraid of the Dark;5.6;40776;250.0;http://www.imdb.com/title/tt1270761/
Son of the Mask;2.2;40751;239.0;http://www.imdb.com/title/tt0362165/
The Back-up Plan;5.3;40654;97.0;http://www.imdb.com/title/tt1212436/
The Benchwarmers;5.6;40651;209.0;http://www.imdb.com/title/tt0437863/
Rabbit Hole;7.0;40618;144.0;http://www.imdb.com/title/tt0935075/
Child 44;6.4;40568;185.0;http://www.imdb.com/title/tt1014763/
